uid,ad_action,buy_action
42174224,did_not_click,
42174225,clicked,
42174226,did_not_click,
42174227,did_not_click,
42174228,did_not_click,
42174230,did_not_click,
42174231,did_not_click,
42174232,did_not_click,
42174235,did_not_click,
42174237,did_not_click,
42174238,clicked,
42174239,did_not_click,
42174240,clicked,
42174242,did_not_click,
42174247,did_not_click,
42174248,did_not_click,
42174249,did_not_click,
42174250,did_not_click,
42174251,did_not_click,
42174253,did_not_click,
42174255,did_not_click,
42174257,did_not_click,
42174259,did_not_click,
42174261,did_not_click,
42174263,did_not_click,
42174264,did_not_click,
42174265,clicked,
42174266,did_not_click,
42174268,did_not_click,
42174269,did_not_click,
42174276,clicked,
42169668,did_not_click,
42169669,did_not_click,
42169672,did_not_click,
42169674,did_not_click,
42169678,did_not_click,
42174128,did_not_click,
42174132,clicked,
42174133,did_not_click,
42174134,did_not_click,
42174136,did_not_click,
42174138,did_not_click,
42174141,clicked,
42174148,did_not_click,
42174149,clicked,
42174154,did_not_click,
42174155,clicked,
42174160,did_not_click,
42174170,did_not_click,
42174174,did_not_click,
42174180,did_not_click,
42174185,did_not_click,
42174186,did_not_click,
42174187,did_not_click,
42174194,clicked,
42174195,clicked,
42174198,did_not_click,
42174199,did_not_click,
42174202,clicked,
42174203,did_not_click,
42174725,did_not_click,
42174726,did_not_click,
42174728,did_not_click,
42174729,did_not_click,
42174730,did_not_click,
42174731,did_not_click,
42311016,did_not_click,
42313035,did_not_click,
42313443,did_not_click,
42313781,clicked,
42314318,did_not_click,
42315224,did_not_click,
42318637,clicked,
42319834,clicked,
42320063,did_not_click,
42320482,did_not_click,
42322913,did_not_click,
42324213,did_not_click,
42324563,did_not_click,
42325015,did_not_click,
42325046,did_not_click,
42325260,did_not_click,
42325569,did_not_click,
42325570,did_not_click,
42326223,clicked,
42326230,did_not_click,
42326542,did_not_click,
42327239,did_not_click,
42327641,did_not_click,
42327877,did_not_click,
42328993,did_not_click,
42329016,did_not_click,
42329029,clicked,
42329367,did_not_click,
42329846,did_not_click,
42330254,did_not_click,
42330688,clicked,
42330933,clicked,
42330945,did_not_click,
42331084,clicked,
42331698,clicked,
42331845,clicked,
42331929,clicked,
42332496,clicked,
42332589,clicked,
42332777,did_not_click,
42332789,did_not_click,
42333634,did_not_click,
42334022,did_not_click,
42334367,did_not_click,
42334732,did_not_click,
42334801,did_not_click,
42335107,did_not_click,
42335293,clicked,
42175298,clicked,
42175299,did_not_click,
42175300,did_not_click,
42175301,did_not_click,
42175303,did_not_click,
42175304,did_not_click,
42175305,clicked,
42436460,did_not_click,
42436461,did_not_click,
42436462,clicked,
42436463,did_not_click,
42436466,did_not_click,
42436467,did_not_click,
42436468,did_not_click,
42436469,clicked,
42436470,did_not_click,
42436472,did_not_click,
42436474,did_not_click,
42436476,did_not_click,
42436478,did_not_click,
42436479,clicked,
42436480,did_not_click,
42436481,did_not_click,
42436482,did_not_click,
42436483,clicked,
42436484,did_not_click,
42436485,did_not_click,
42436486,clicked,
42436487,clicked,
42436488,did_not_click,
42436489,clicked,
42436490,did_not_click,
42436492,clicked,
42436493,clicked,
42436496,did_not_click,
42436498,did_not_click,
42436499,did_not_click,
42436500,did_not_click,
42436501,clicked,
42436502,did_not_click,
42436503,did_not_click,
42436504,did_not_click,
42436507,clicked,
42436508,clicked,
42436510,did_not_click,
42436512,did_not_click,
42436513,did_not_click,
42436515,did_not_click,
42436518,did_not_click,
42436522,did_not_click,
42436523,did_not_click,
42436524,did_not_click,bought_car
42175217,did_not_click,
42175219,did_not_click,
42175221,did_not_click,
42175222,did_not_click,
42175225,did_not_click,
42175226,did_not_click,
42175228,did_not_click,
42436386,did_not_click,
42436388,did_not_click,
42436390,did_not_click,
42436392,did_not_click,
42436393,clicked,
42436394,clicked,
42436395,clicked,
42436396,did_not_click,
42436397,clicked,
42436399,did_not_click,
42436400,did_not_click,
42436403,did_not_click,
42436404,did_not_click,
42436405,clicked,
42436406,clicked,
42436407,clicked,
42436408,clicked,
42436409,did_not_click,
42436410,did_not_click,
42436411,did_not_click,
42436412,did_not_click,
42436413,did_not_click,
42436414,did_not_click,
42436415,clicked,
42436417,did_not_click,
42436420,did_not_click,
42436421,did_not_click,
42436423,clicked,
42436424,did_not_click,
42436425,did_not_click,
42436426,clicked,
42436427,did_not_click,
42436428,clicked,
42436431,did_not_click,bought_car
42436432,did_not_click,
42436433,did_not_click,
42436436,clicked,
42436437,did_not_click,
42436438,clicked,
42436439,did_not_click,
42436441,did_not_click,
42436444,did_not_click,
42436445,did_not_click,
42436446,did_not_click,
42436447,did_not_click,
42436448,did_not_click,
42436449,did_not_click,
42175136,did_not_click,
42175140,did_not_click,
42175143,did_not_click,
42175145,did_not_click,
42436312,clicked,
42436313,did_not_click,
42436314,did_not_click,
42436317,did_not_click,bought_car
42436318,did_not_click,
42436319,clicked,
42436320,did_not_click,
42436321,did_not_click,
42436322,did_not_click,
42436323,clicked,
42436324,did_not_click,
42436325,did_not_click,
42436326,did_not_click,
42436327,did_not_click,
42436328,did_not_click,
42436330,did_not_click,
42436331,did_not_click,
42436333,did_not_click,
42436334,did_not_click,
42436336,did_not_click,
42436339,did_not_click,
42436340,clicked,
42436341,did_not_click,bought_car
42436342,clicked,
42436344,clicked,
42436345,did_not_click,
42436346,did_not_click,
42436347,did_not_click,
42436348,did_not_click,
42436350,clicked,
42436352,did_not_click,
42436353,did_not_click,
42436354,did_not_click,
42436356,clicked,
42436357,clicked,
42436359,did_not_click,
42436360,did_not_click,
42436361,did_not_click,
42436362,did_not_click,
42436363,did_not_click,
42436364,did_not_click,
42436365,did_not_click,
42436366,did_not_click,
42436367,did_not_click,
42436368,did_not_click,
42436369,did_not_click,
42436370,did_not_click,
42436373,did_not_click,
42175042,did_not_click,
42175043,clicked,
42175045,did_not_click,
42175046,did_not_click,
42175048,did_not_click,
42175054,did_not_click,
42436227,did_not_click,
42436228,did_not_click,
42436229,did_not_click,
42436230,did_not_click,
42436234,did_not_click,
42436235,did_not_click,
42436236,did_not_click,
42436237,did_not_click,
42436239,did_not_click,
42436241,did_not_click,
42436242,did_not_click,
42436243,did_not_click,
42436244,clicked,
42436246,did_not_click,
42436249,did_not_click,
42436252,did_not_click,
42436255,did_not_click,
42436257,did_not_click,
42436259,did_not_click,
42436260,did_not_click,
42436261,clicked,
42436264,did_not_click,
42436265,did_not_click,
42436266,did_not_click,
42436268,clicked,
42436269,did_not_click,
42436270,did_not_click,
42436272,did_not_click,
42436274,did_not_click,
42436276,did_not_click,
42436277,did_not_click,
42436278,did_not_click,
42436279,did_not_click,
42436280,clicked,
42436282,clicked,
42436285,did_not_click,
42436288,did_not_click,
42436289,clicked,
42436290,did_not_click,
42436291,did_not_click,
42436292,did_not_click,
42436297,did_not_click,
42436298,did_not_click,
42436299,did_not_click,
42436300,clicked,
42174970,clicked,
42174971,clicked,
42174973,clicked,
42174974,did_not_click,
42174977,clicked,
42435467,clicked,
42436143,clicked,
42436146,did_not_click,
42436147,did_not_click,
42436151,clicked,
42436152,did_not_click,
42436153,clicked,
42436154,did_not_click,
42436155,did_not_click,
42436156,did_not_click,
42436157,clicked,
42436158,did_not_click,
42436160,clicked,
42436161,clicked,
42436164,did_not_click,
42436165,clicked,
42436166,did_not_click,
42436167,did_not_click,
42436168,clicked,
42436174,clicked,
42436175,did_not_click,
42436177,clicked,
42436179,did_not_click,
42436180,clicked,
42436181,did_not_click,
42436184,clicked,
42436186,did_not_click,
42436188,clicked,
42436190,did_not_click,
42436193,did_not_click,
42436195,did_not_click,
42436197,clicked,
42436198,did_not_click,
42436200,did_not_click,
42436203,did_not_click,
42436204,did_not_click,
42436205,clicked,
42436208,did_not_click,
5070250758,did_not_click,
5070250762,did_not_click,
5070250763,did_not_click,
5070250764,clicked,
5070250765,did_not_click,
5070250766,did_not_click,
5070250767,clicked,
5070250768,did_not_click,
5070250769,did_not_click,
5070250770,did_not_click,
5070250772,did_not_click,
5070250774,did_not_click,
5070250775,did_not_click,
5070250776,did_not_click,
5070250777,did_not_click,
5070250779,did_not_click,
5070250784,did_not_click,
5070250787,did_not_click,
5070250788,did_not_click,
5070250789,did_not_click,
5070250791,did_not_click,
5070250810,clicked,
5070250812,clicked,
5070250815,did_not_click,
5070250817,did_not_click,
5070250820,did_not_click,
5070251066,clicked,
5070251069,did_not_click,
5070251070,did_not_click,
5070251071,clicked,
5070251072,clicked,
5070251073,did_not_click,
5070252998,did_not_click,
5070252999,did_not_click,
5070253002,clicked,
5070253003,did_not_click,
5070253004,did_not_click,
5070253005,did_not_click,
5070253006,did_not_click,
5070253009,did_not_click,
5070253011,did_not_click,
5070253012,clicked,
5070217182,did_not_click,
5070217184,clicked,
5070217185,clicked,
5070217186,did_not_click,
5070217189,did_not_click,
5070217327,did_not_click,
5070217328,did_not_click,
5070217369,clicked,
5070217371,did_not_click,
5070217376,clicked,
5070217378,did_not_click,
5070217380,did_not_click,bought_car
5070217387,did_not_click,
5070217388,did_not_click,
5070217392,did_not_click,
5070217393,did_not_click,
5070217394,did_not_click,
5070217396,clicked,
5070217399,did_not_click,
5070217401,did_not_click,
5070217402,did_not_click,
5070217403,did_not_click,
5070217404,did_not_click,
5070217405,did_not_click,
5070217407,did_not_click,
5070217408,clicked,
5070217409,did_not_click,
5070217410,did_not_click,
5070218812,clicked,
5070218813,clicked,
5070218814,clicked,
5070218816,did_not_click,
5070218818,clicked,
5070218820,did_not_click,
5070218823,did_not_click,
5070218824,did_not_click,
5070218825,clicked,
5070209074,did_not_click,
5070209144,clicked,
5070209145,did_not_click,
5070209170,clicked,
5070209173,did_not_click,
5070209174,did_not_click,
5070209178,did_not_click,
5070209179,did_not_click,
5070209180,clicked,
5070209182,did_not_click,
5070209184,clicked,
5070209185,did_not_click,
5070209186,did_not_click,
5070209187,did_not_click,
5070209188,clicked,
5070209190,did_not_click,
5070209191,did_not_click,
5070209192,did_not_click,
5070209195,clicked,
5070209196,did_not_click,
5070209197,clicked,
5070209198,clicked,
5070209202,did_not_click,
5070209206,did_not_click,
5070209207,clicked,
5070209208,did_not_click,
5070209209,clicked,
5070209211,clicked,
5070209212,did_not_click,
5070209213,did_not_click,
5070209214,clicked,
5070209215,did_not_click,
5070210761,did_not_click,
5070210762,clicked,
5070210765,did_not_click,
5070210766,clicked,
5070210768,did_not_click,
5070210867,clicked,
5070210869,did_not_click,
5070210870,did_not_click,
5070210873,did_not_click,
5070205544,did_not_click,
5070205546,did_not_click,
5070205547,did_not_click,
5070205552,clicked,
5070205554,did_not_click,
5070205555,did_not_click,
5070205556,did_not_click,
5070205558,did_not_click,
5070205607,clicked,
5070205610,did_not_click,
5070205612,clicked,
5070205613,clicked,
5070205614,clicked,
5070205615,did_not_click,
5070205620,did_not_click,
5070205654,did_not_click,
5070205655,did_not_click,
5070205656,did_not_click,
5070205658,did_not_click,
5070205672,did_not_click,
5070205674,did_not_click,
5070205675,did_not_click,
5070205676,did_not_click,
5070205677,did_not_click,
5070207129,clicked,
5070207131,did_not_click,
5070207134,clicked,
5070207135,clicked,
5070207137,did_not_click,
5070207138,clicked,
5070207142,clicked,
5070207143,did_not_click,
5070207144,did_not_click,
5070215515,clicked,
5070215519,did_not_click,
5070215520,did_not_click,
5070215521,clicked,
5070215524,clicked,
5070215525,clicked,
5070215526,did_not_click,
5070215530,did_not_click,
5070215531,clicked,
5070215532,did_not_click,
5070215533,clicked,
5070215534,did_not_click,
5070215535,did_not_click,
5070215536,clicked,
5070215578,did_not_click,
5070215579,clicked,
5070215582,did_not_click,
5070215583,clicked,
5070215587,did_not_click,
5070215595,clicked,
5070215597,clicked,
5070215598,did_not_click,
5070215600,did_not_click,
5070215601,clicked,
5070215602,clicked,
5070215603,did_not_click,
5070215607,clicked,
5070215608,did_not_click,
5070215609,did_not_click,
5070215613,did_not_click,
5070215684,did_not_click,
5070216682,clicked,
5070216683,did_not_click,
5070216687,did_not_click,
5070216690,clicked,
5070216692,did_not_click,
5070216693,did_not_click,
5070216694,did_not_click,
5070216695,clicked,
5070216696,clicked,
5070216698,did_not_click,
5070216766,clicked,
4669593651,did_not_click,
4669594297,did_not_click,
4669594448,did_not_click,
4669594470,did_not_click,
4669594566,did_not_click,
4669594649,did_not_click,
4669594706,did_not_click,
4669594885,did_not_click,
4669594995,clicked,
4669595946,did_not_click,
4669596184,clicked,
4669596493,did_not_click,
4669596656,did_not_click,
4669597297,clicked,
4669597567,clicked,
4669598841,clicked,
4669599277,did_not_click,
4669599662,did_not_click,
4669600514,did_not_click,
4669600779,did_not_click,
4669601012,clicked,
4669601041,did_not_click,
4669602534,did_not_click,
4669602589,did_not_click,
4669603197,did_not_click,
4669603913,did_not_click,
4669604767,clicked,
4669604967,did_not_click,
4669605220,did_not_click,
4669605658,did_not_click,
4669606419,did_not_click,
4669607836,did_not_click,
4669608438,clicked,
4669608439,clicked,
4669608790,did_not_click,
4669610247,clicked,
4669610984,clicked,
4669611056,did_not_click,
4669611057,did_not_click,
4669611156,did_not_click,
4669611609,did_not_click,
4669722856,did_not_click,
4669722857,clicked,
4669722858,did_not_click,
4669723009,did_not_click,
4669723077,clicked,
4669724138,did_not_click,
4669724516,did_not_click,
4669725044,did_not_click,
4669725349,did_not_click,
4669726146,did_not_click,
4669726244,did_not_click,
4669727027,did_not_click,
4669727029,did_not_click,
4669727087,did_not_click,
4669936595,did_not_click,
4669936675,clicked,
4669936735,did_not_click,
4669936753,did_not_click,
4669936754,did_not_click,
4669936999,clicked,
4669937269,did_not_click,
4669937270,did_not_click,
4669937325,did_not_click,
4669938355,did_not_click,
4669938895,did_not_click,
4669938896,did_not_click,
4669939729,did_not_click,
4669944033,clicked,
4669944043,clicked,
4669945572,did_not_click,
4669950864,clicked,
4669954130,did_not_click,
4669959818,clicked,
4669962107,did_not_click,
4669962572,clicked,
4669963436,did_not_click,
4669965130,did_not_click,
4669966334,clicked,
4669967201,clicked,
4669970322,did_not_click,
4669970323,did_not_click,
4669972664,clicked,
4669972687,clicked,
4669979509,clicked,
4669983374,clicked,
4669983375,did_not_click,
4669985267,did_not_click,
4669987352,did_not_click,
4669994131,clicked,
4670142297,clicked,
4671041202,did_not_click,
4671499824,did_not_click,
5036469966,did_not_click,
5036497405,did_not_click,
5047953979,did_not_click,
5070203241,did_not_click,
5070203243,clicked,
5070203244,did_not_click,
5070204814,did_not_click,
5070204816,did_not_click,
5070204818,clicked,
5070204820,clicked,
5070204826,clicked,
5070204828,did_not_click,
5070204829,clicked,
5070204830,clicked,
5070204831,did_not_click,
5070204832,clicked,
5070204834,clicked,
5070204838,clicked,
5070204839,did_not_click,
5070204840,did_not_click,
5070204841,clicked,
5070204982,did_not_click,
5070204986,clicked,
5070204987,clicked,
5070205096,did_not_click,
5070205111,did_not_click,
5070205181,did_not_click,
5070205182,did_not_click,
5070205184,clicked,
5070205186,clicked,
5070205188,did_not_click,
5070205189,did_not_click,
5070205192,did_not_click,
5070205193,did_not_click,
5070206062,clicked,
5070206065,did_not_click,
5070206066,did_not_click,
5070206067,clicked,
5070206070,did_not_click,
5070206071,clicked,
5070206072,did_not_click,
5070206099,clicked,
5070206103,did_not_click,
5070206104,clicked,
5070206106,clicked,
47630374,clicked,
47630375,did_not_click,
47630376,did_not_click,
47630377,did_not_click,
47630378,did_not_click,
47630380,did_not_click,
47630383,did_not_click,
47630384,did_not_click,
47630385,did_not_click,
47630386,clicked,
47630387,did_not_click,
47630390,did_not_click,
47630391,did_not_click,
47630392,did_not_click,
47630394,clicked,
47630395,did_not_click,
47630396,did_not_click,
47630397,did_not_click,
47630398,clicked,
47630399,did_not_click,
47630400,did_not_click,
47630402,did_not_click,
47630403,did_not_click,
47630404,clicked,
47630406,did_not_click,
47630407,clicked,
47630409,did_not_click,
47630412,did_not_click,
47630413,did_not_click,
47630414,clicked,
47630415,did_not_click,
47630416,clicked,
47630417,did_not_click,
47630420,clicked,
47630422,did_not_click,
47630423,clicked,
47630425,did_not_click,
47630426,clicked,
47630427,did_not_click,
47630428,did_not_click,
47630429,did_not_click,
47630430,clicked,
47626004,did_not_click,
47626005,did_not_click,
47626010,did_not_click,
47626011,did_not_click,
47626013,did_not_click,
47626587,did_not_click,
47626588,did_not_click,
47626589,clicked,
47626590,clicked,
47626592,did_not_click,
47626593,did_not_click,
47630871,did_not_click,
47630873,did_not_click,
47630874,did_not_click,
47630877,did_not_click,
47630878,did_not_click,
47630879,did_not_click,
47630880,did_not_click,
47630883,clicked,
47630884,did_not_click,
47630887,did_not_click,
47630890,did_not_click,
47630891,clicked,
47630892,clicked,
47630893,clicked,
47630894,did_not_click,
47630895,did_not_click,
47630896,did_not_click,
47630898,clicked,
47630899,did_not_click,
47630902,did_not_click,
47630903,did_not_click,
47630904,clicked,
47630905,clicked,
47630907,clicked,
47630908,did_not_click,
47630909,clicked,
47630910,did_not_click,
47630912,did_not_click,
47630913,did_not_click,
47630914,clicked,
47630916,clicked,
47630917,did_not_click,
47630920,did_not_click,
47630921,did_not_click,
47630923,did_not_click,
47630925,did_not_click,
47630926,did_not_click,
47630209,clicked,
47630210,clicked,
47630211,did_not_click,
47630212,did_not_click,
47630214,did_not_click,
47630215,did_not_click,
47630217,did_not_click,
47630219,did_not_click,
47630221,clicked,
47630223,did_not_click,
47630224,did_not_click,
47630225,clicked,
47634459,clicked,
47634460,clicked,
47634461,did_not_click,
47634462,did_not_click,
47634463,did_not_click,
47634465,clicked,
47634466,did_not_click,
47634467,clicked,
47634470,did_not_click,
47634472,did_not_click,
47634474,did_not_click,
47634475,did_not_click,
47634476,did_not_click,
47634480,clicked,
47634481,clicked,
47634482,clicked,
47634483,did_not_click,
47634484,clicked,
47634485,did_not_click,
47634486,did_not_click,
47634488,clicked,
47634494,clicked,
47634495,clicked,
47634496,did_not_click,
47634497,clicked,
47634499,clicked,
47634502,did_not_click,
47634506,clicked,
47634507,clicked,
47634508,did_not_click,
47634509,clicked,
47634510,clicked,
47634513,clicked,
47634514,did_not_click,
47634515,clicked,
47634516,did_not_click,
47639856,did_not_click,
47639858,did_not_click,
47639859,did_not_click,
47639862,clicked,
47639864,did_not_click,
47639866,did_not_click,
47639869,clicked,
47639871,clicked,
47639872,clicked,
47639873,clicked,
47639877,did_not_click,
47644252,did_not_click,
47644254,clicked,
47644256,did_not_click,
47644258,did_not_click,
47644260,did_not_click,
47644261,clicked,
47644262,did_not_click,
47644264,clicked,
47644265,clicked,
47644266,clicked,
47644267,did_not_click,
47644269,clicked,
47644271,clicked,
47644272,did_not_click,
47644273,did_not_click,
47644274,clicked,
47644275,clicked,
47644276,did_not_click,
47644277,did_not_click,
47644278,did_not_click,
47644279,clicked,
47644280,did_not_click,
47644281,clicked,
47644283,did_not_click,
47644284,did_not_click,
47644285,clicked,
47644287,did_not_click,
47644288,did_not_click,
47644289,did_not_click,
47644290,clicked,
47644292,did_not_click,
47644293,did_not_click,
47644295,did_not_click,
47644296,did_not_click,
47644297,did_not_click,
47644299,clicked,
47644300,did_not_click,
47644302,did_not_click,
47644303,did_not_click,
47636740,did_not_click,
47636742,did_not_click,
47636743,did_not_click,
47636744,did_not_click,
47636746,did_not_click,
47636747,clicked,
47636751,did_not_click,
47636752,did_not_click,bought_car
47636753,did_not_click,
47636754,did_not_click,
47636755,did_not_click,
47636756,did_not_click,
47636758,did_not_click,
47641030,clicked,
47641031,did_not_click,
47641032,did_not_click,
47641033,did_not_click,
47641034,clicked,
47641035,clicked,
47641036,did_not_click,
47641037,did_not_click,
47641038,clicked,
47641039,did_not_click,
47641040,did_not_click,
47641041,clicked,
47641042,did_not_click,
47641044,did_not_click,
47641045,did_not_click,
47641046,did_not_click,
47641047,did_not_click,
47641048,did_not_click,
47641049,did_not_click,
47641050,did_not_click,
47641053,did_not_click,
47641056,clicked,
47641058,clicked,
47641060,did_not_click,
47641062,did_not_click,
47641063,clicked,
47641064,did_not_click,
47641065,clicked,
47641066,did_not_click,
47641067,did_not_click,
47641068,did_not_click,
47641069,did_not_click,
47641071,did_not_click,
47641073,clicked,
47641074,clicked,
47641075,did_not_click,
47641076,did_not_click,
47641077,did_not_click,
47641079,did_not_click,
47641080,did_not_click,
47636679,clicked,
47636680,did_not_click,
47636681,did_not_click,
47636682,clicked,
47636683,did_not_click,
47636684,did_not_click,
47636685,clicked,
47636686,clicked,
47636687,did_not_click,
47636688,clicked,
47636689,clicked,
47636690,did_not_click,
47636691,clicked,
47636692,did_not_click,
47640958,did_not_click,
47640959,clicked,
47640960,did_not_click,
47640961,did_not_click,
47640962,did_not_click,
47640963,did_not_click,
47640964,did_not_click,
47640965,did_not_click,
47640967,did_not_click,
47640970,did_not_click,
47640971,did_not_click,
47640972,did_not_click,
47640973,did_not_click,
47640974,did_not_click,
47640975,did_not_click,
47640976,did_not_click,
47640977,did_not_click,
47640978,did_not_click,
47640979,clicked,
47640982,did_not_click,
47640983,did_not_click,
47640984,did_not_click,
47640985,did_not_click,
47640986,did_not_click,
47640988,did_not_click,
47640990,clicked,
47640992,did_not_click,
47640994,did_not_click,
47640996,did_not_click,
47640997,did_not_click,
47640998,did_not_click,
47640999,did_not_click,
47641000,clicked,
47641001,did_not_click,
47641004,did_not_click,
47641005,did_not_click,
47641006,clicked,
47641007,clicked,
47641008,clicked,
47641009,clicked,
47641010,clicked,
47641012,clicked,
47632303,clicked,
47632304,clicked,
47632305,clicked,
47632307,did_not_click,
47632309,clicked,
47632310,did_not_click,
47632312,did_not_click,
47632313,did_not_click,
47632314,clicked,
47632315,did_not_click,
47632316,clicked,
47632317,did_not_click,
47632318,did_not_click,
47636613,did_not_click,
47636614,clicked,
47636616,did_not_click,
47636618,did_not_click,
47636619,did_not_click,
47636620,clicked,
47636621,did_not_click,
47636622,clicked,
47636624,did_not_click,
47636625,did_not_click,
47636626,did_not_click,
47636632,did_not_click,
47636633,did_not_click,
47636634,did_not_click,
47636635,did_not_click,
47636636,did_not_click,
47636639,did_not_click,
47636640,did_not_click,
47636641,did_not_click,
47636642,did_not_click,
47636643,did_not_click,
47636647,did_not_click,
47636648,clicked,
47636654,did_not_click,
47636655,clicked,
47636656,did_not_click,
47636657,did_not_click,
47636658,did_not_click,
47636659,did_not_click,
47636663,clicked,
47636664,did_not_click,
47636667,clicked,
47636668,did_not_click,
47636669,clicked,
47636671,did_not_click,
47636672,did_not_click,
47636675,clicked,
47636676,clicked,
47636677,did_not_click,
47636678,did_not_click,
47634064,clicked,
47634065,clicked,
47634067,did_not_click,
47634068,did_not_click,
47634069,did_not_click,
47634070,clicked,
47634071,did_not_click,
47634072,did_not_click,
47634073,clicked,
47634074,did_not_click,
47634075,did_not_click,
47634076,clicked,
47634077,did_not_click,
47634078,did_not_click,
47638351,clicked,
47638352,did_not_click,
47638353,did_not_click,
47638358,clicked,
47638360,did_not_click,
47638362,did_not_click,
47638363,did_not_click,
47638364,did_not_click,
47638365,did_not_click,
47638366,did_not_click,
47638367,did_not_click,
47638368,did_not_click,
47638369,did_not_click,
47638370,did_not_click,
47638371,did_not_click,
47638372,did_not_click,
47638375,did_not_click,
47638376,did_not_click,
47638377,did_not_click,
47638378,clicked,
47638379,did_not_click,
47638380,did_not_click,
47638381,did_not_click,
47638382,clicked,
47638383,did_not_click,
47638384,did_not_click,
47638385,did_not_click,
47638386,did_not_click,
47638387,did_not_click,
47638388,did_not_click,
47638389,did_not_click,
47638390,did_not_click,
47638391,did_not_click,
47638392,did_not_click,
47638393,did_not_click,
47638395,did_not_click,
47638398,did_not_click,
47638399,did_not_click,
47638400,did_not_click,
47638401,did_not_click,
47638403,did_not_click,
47630937,clicked,
47630938,did_not_click,
47630941,did_not_click,
47630942,clicked,
47630943,clicked,
47630944,did_not_click,
47630945,did_not_click,
47630946,clicked,
47630947,did_not_click,
47630950,clicked,
47630952,did_not_click,
47630955,clicked,
46156586,did_not_click,
46156588,did_not_click,
46156589,did_not_click,
46156592,did_not_click,
46156593,did_not_click,
46156597,did_not_click,
46156600,did_not_click,
46156602,clicked,
46156604,clicked,
46156605,did_not_click,
46156606,did_not_click,
46156609,did_not_click,
46156612,did_not_click,
46156613,clicked,
46156616,clicked,
46156617,clicked,
46156618,did_not_click,
46156621,did_not_click,
46156624,did_not_click,
46156625,clicked,
46156627,clicked,
46156630,did_not_click,
46156634,clicked,
46156635,clicked,
46156639,did_not_click,
46156640,did_not_click,
46156641,did_not_click,
46156644,clicked,
46156646,clicked,
46156648,did_not_click,bought_car
46156649,clicked,
46156650,did_not_click,
46156653,clicked,
46156655,did_not_click,
46156656,did_not_click,
46156657,clicked,
46156658,clicked,
46156660,clicked,
46157317,did_not_click,
46157319,clicked,
46157321,did_not_click,
46157324,did_not_click,bought_car
46157325,did_not_click,
46157327,did_not_click,
46157328,did_not_click,
46157329,clicked,
46157331,clicked,
46157332,did_not_click,
46157334,did_not_click,
46157335,clicked,
46157336,did_not_click,
46157338,did_not_click,
46157240,did_not_click,
46157241,did_not_click,
46157243,clicked,
46157244,clicked,
46157247,clicked,
46157248,did_not_click,
46157251,did_not_click,
46157253,did_not_click,
46157254,clicked,
46157258,did_not_click,
46157260,clicked,
46157262,did_not_click,
46157263,clicked,
46157265,clicked,
46157266,did_not_click,
46157268,did_not_click,
46157269,did_not_click,
46157273,clicked,
46157277,clicked,
46157279,clicked,
46157280,did_not_click,
46157282,did_not_click,
46157283,clicked,
46157290,clicked,
46157291,did_not_click,
46157292,did_not_click,
46157294,clicked,
46157297,did_not_click,
46157298,clicked,
46157299,clicked,
46157301,did_not_click,
46157302,did_not_click,
46157304,did_not_click,
46157305,did_not_click,
46157307,did_not_click,
46157309,did_not_click,
46157316,did_not_click,
46157919,did_not_click,
46157920,did_not_click,
46157922,did_not_click,
46157923,did_not_click,
46157924,did_not_click,
46157926,clicked,
46157927,clicked,
46157930,clicked,
46157931,did_not_click,
46157932,did_not_click,
46157935,did_not_click,
46157938,clicked,
46157939,did_not_click,
46153522,did_not_click,
46153523,clicked,
46153524,did_not_click,bought_car
46153527,did_not_click,
46153529,clicked,
46153531,did_not_click,
46153535,did_not_click,
46153536,clicked,
46153537,clicked,
46153541,clicked,
46153542,did_not_click,
46153544,clicked,
46153545,did_not_click,
46153547,did_not_click,
46153548,clicked,
46153549,clicked,
46153550,clicked,
46153551,did_not_click,
46153554,did_not_click,
46153555,clicked,
46153556,did_not_click,
46153557,did_not_click,
46153558,clicked,
46153559,clicked,
46153561,did_not_click,
46153563,did_not_click,
46153564,did_not_click,
46153565,did_not_click,
46153567,clicked,
46153569,did_not_click,
46153570,did_not_click,
46153572,clicked,
46153576,did_not_click,
46153580,clicked,
46153581,clicked,
46154224,did_not_click,
46154229,clicked,
46154231,did_not_click,
46154233,did_not_click,
46154234,did_not_click,
46154235,did_not_click,
46154236,did_not_click,
46154237,clicked,
46154239,clicked,
46154241,did_not_click,
46154243,did_not_click,
46154246,did_not_click,
46154247,did_not_click,
46154147,did_not_click,
46154148,clicked,
46154150,clicked,
46154151,clicked,
46154153,did_not_click,
46154154,did_not_click,
46154158,did_not_click,
46154159,did_not_click,
46154160,did_not_click,
46154162,clicked,
46154164,did_not_click,
46154165,did_not_click,
46154166,clicked,
46154167,did_not_click,
46154169,did_not_click,
46154170,did_not_click,
46154171,did_not_click,
46154173,clicked,
46154174,did_not_click,
46154177,clicked,
46154178,did_not_click,
46154179,did_not_click,
46154180,did_not_click,
46154181,did_not_click,
46154182,clicked,
46154186,did_not_click,
46154187,clicked,
46154189,did_not_click,
46154190,clicked,
46154191,clicked,
46154193,did_not_click,
46154194,did_not_click,
46154195,clicked,
46154196,did_not_click,
46154200,clicked,
46154202,did_not_click,
46154203,did_not_click,
46154204,did_not_click,
46154206,clicked,
46154208,did_not_click,
46154213,did_not_click,
46154217,did_not_click,
46154219,did_not_click,
46154220,did_not_click,
46154864,did_not_click,
