uid,ad_action,buy_action
46035143,clicked,
46035143,did_not_click,
6173023394,clicked,
46031400,did_not_click,
46031400,did_not_click,
46031400,clicked,
46031400,did_not_click,
46031400,did_not_click,
1573485107,did_not_click,
45869865,clicked,
2731521175,did_not_click,
2731521175,did_not_click,
2261184563,clicked,
46260596,clicked,bought_car
46280088,did_not_click,
50117693,clicked,
4042783283,did_not_click,
6204543088,clicked,bought_car
6204543088,did_not_click,bought_car
1571901787,clicked,
46044025,did_not_click,
50127849,did_not_click,
46628103,did_not_click,
46039823,clicked,
46039823,clicked,
1713303037,did_not_click,
1713303037,clicked,
6206335003,clicked,
1875454833,clicked,
2259104692,did_not_click,
3077401516,clicked,
45803850,clicked,
6184833767,did_not_click,
47713524,did_not_click,
1571862221,did_not_click,
48192466,clicked,
45945181,clicked,
1574513788,did_not_click,
50104814,did_not_click,
2260053961,clicked,
45994152,clicked,
45961907,did_not_click,
6174389247,clicked,
45814909,clicked,
45987384,clicked,
48529084,did_not_click,
1571798744,clicked,
47633672,clicked,
45814866,did_not_click,
6179681894,clicked,
46626739,did_not_click,
1874942000,clicked,
2566573726,did_not_click,
2566573726,clicked,
49829610,did_not_click,
50103767,clicked,
46226400,did_not_click,
1572119668,did_not_click,
50172407,clicked,
44992693,clicked,
3396481576,did_not_click,
386601845,clicked,
5070290319,did_not_click,
50123257,did_not_click,
209266045,did_not_click,bought_car
209266045,did_not_click,
3396372789,did_not_click,
47686396,clicked,
50126562,clicked,bought_car
2564557368,clicked,
45893199,did_not_click,
45929322,clicked,
46007858,clicked,
46194867,clicked,
49890186,did_not_click,
42692962,did_not_click,
6185108350,clicked,
49846475,clicked,
3929613713,clicked,
70814741,clicked,bought_car
1571859865,did_not_click,
1571859865,clicked,
43119745,clicked,
1875359079,did_not_click,
1875359079,clicked,
2731596598,did_not_click,
45825164,clicked,
1574517777,did_not_click,
1574517777,clicked,
49829796,clicked,
2731616074,did_not_click,
1569770857,clicked,
3017172942,clicked,
50125638,did_not_click,
50201526,clicked,
50201526,clicked,
50125391,did_not_click,
50125391,clicked,
50125391,did_not_click,
50125391,clicked,
50193158,did_not_click,
5070266510,did_not_click,
1571967859,did_not_click,
3396846331,clicked,
46183749,did_not_click,
1574522983,clicked,
1574522983,did_not_click,
46142762,did_not_click,
48522961,did_not_click,
50093785,did_not_click,
45989125,clicked,
45899962,did_not_click,
42668385,clicked,
1875332276,did_not_click,
46253545,did_not_click,
46516751,clicked,
50085924,clicked,
50085924,clicked,
48542565,did_not_click,
6202591712,clicked,
45840840,did_not_click,
47979480,clicked,
3017187198,did_not_click,
45818945,did_not_click,
2259657282,clicked,
486689841,clicked,
6170904493,did_not_click,bought_car
6170904493,did_not_click,
6170904493,clicked,
1574559522,did_not_click,
1574559522,did_not_click,
42505903,did_not_click,
46266769,clicked,
50137984,did_not_click,
1379875333,did_not_click,
50141545,did_not_click,bought_car
6183927585,clicked,
45837755,clicked,
1875464746,did_not_click,
1875464746,did_not_click,
45896525,clicked,
3078814866,did_not_click,
1570145849,clicked,
49919106,clicked,
45875644,clicked,
1574499251,did_not_click,
48033405,did_not_click,
1571830050,clicked,
45979665,clicked,
45839963,did_not_click,
46041958,did_not_click,
43008190,clicked,
46219561,clicked,
46165339,did_not_click,
46512465,clicked,
50152460,did_not_click,
1552747724,clicked,
46063831,did_not_click,
1571815833,clicked,
45832143,did_not_click,
3017199558,did_not_click,
42734878,clicked,
1195496685,did_not_click,
1195496685,did_not_click,
1195496685,did_not_click,
1195496685,clicked,
1195496685,clicked,
46039898,did_not_click,
46036897,did_not_click,
46036897,clicked,
43034501,clicked,
45898581,did_not_click,
47705549,clicked,
1379953064,clicked,
45982783,did_not_click,
1195655413,clicked,
1195655413,did_not_click,
2566329983,did_not_click,
46171825,clicked,
6203336662,clicked,
6203336662,did_not_click,
46336956,did_not_click,
46336956,did_not_click,
46336956,did_not_click,
2876710877,clicked,
44783029,clicked,
46050806,did_not_click,
2731539886,did_not_click,
46246638,did_not_click,
46166946,clicked,
486770865,clicked,
2259331556,clicked,
42671948,clicked,
49940139,did_not_click,
45938381,clicked,
1874984875,did_not_click,
3397424938,clicked,
1571962620,did_not_click,bought_car
2260594053,clicked,
50140107,did_not_click,
1571869129,did_not_click,
1571869129,clicked,
46218541,did_not_click,
1571778329,did_not_click,
49956937,clicked,
45964786,clicked,
2261333997,did_not_click,
2261172218,clicked,
1721055098,clicked,
50104700,did_not_click,bought_car
50104700,did_not_click,
46225966,did_not_click,
50167100,did_not_click,
46161460,clicked,
6177745017,did_not_click,
46214160,did_not_click,
50085303,clicked,
5322865863,did_not_click,
6205376276,clicked,
1195383491,did_not_click,
2892046405,clicked,
50099086,did_not_click,bought_car
50099086,did_not_click,
6204541384,did_not_click,
46181980,clicked,
46373723,clicked,
3017041289,clicked,
3017041289,clicked,
3017041289,clicked,
46646601,clicked,
50136571,clicked,
50136571,clicked,
45881146,clicked,
45806834,clicked,
2260296481,did_not_click,
3017213436,clicked,
45906017,did_not_click,
3397609682,clicked,
3397094030,did_not_click,
46177366,did_not_click,
45798980,did_not_click,
2260130337,did_not_click,
46031489,clicked,
46031489,did_not_click,
46031489,did_not_click,
46031489,clicked,
46031489,did_not_click,
46031489,did_not_click,
3080738556,clicked,
6206318824,did_not_click,
1574556175,did_not_click,
50186872,clicked,
46237931,did_not_click,
49863668,did_not_click,
46000883,clicked,
3017020148,clicked,
45985841,did_not_click,
1195655970,did_not_click,
1195655970,clicked,
1195655970,did_not_click,
46213273,clicked,
50112878,clicked,
5070230008,clicked,
46102186,did_not_click,
6177717591,clicked,
45985303,did_not_click,
2731602498,clicked,
42918622,clicked,
3017039098,clicked,
50149420,did_not_click,
50149420,did_not_click,
46237031,did_not_click,
46237031,did_not_click,
46237031,did_not_click,
46237031,clicked,
46237031,did_not_click,
46029331,clicked,
46029331,clicked,
46029331,did_not_click,
46029331,clicked,
46029331,did_not_click,
2259189038,did_not_click,
1570077681,clicked,
6204564032,did_not_click,
46162730,did_not_click,
6206293511,did_not_click,
50188455,did_not_click,
46115604,clicked,
2260369421,clicked,
42703660,clicked,
2260372413,did_not_click,
229002688,clicked,
46181939,did_not_click,
45799913,did_not_click,
2568765253,did_not_click,
46223932,clicked,
46223932,did_not_click,
50092402,clicked,
1572226708,clicked,
6179673260,clicked,
50166225,clicked,
50166225,clicked,
6204533040,clicked,
50084475,clicked,bought_car
50084475,clicked,bought_car
1571761163,did_not_click,
2890827435,clicked,
42941748,clicked,
3397152299,clicked,
1379884629,did_not_click,
46041988,clicked,
46041336,did_not_click,
1875428114,clicked,
48545729,did_not_click,
45925042,did_not_click,
46005943,clicked,
1195489565,did_not_click,
45987408,did_not_click,
6177760185,clicked,
3537179728,clicked,
486822623,clicked,
50189844,did_not_click,
45818205,clicked,
1571713174,clicked,
46035366,did_not_click,
46035366,clicked,
46627093,clicked,
1571859410,clicked,
49848485,clicked,
4043635333,clicked,
4043635333,clicked,
4043635333,did_not_click,
4043635333,clicked,
46029439,did_not_click,
46029439,did_not_click,
1570343258,clicked,
2883766890,did_not_click,
46197846,clicked,
3017164904,clicked,
5895857538,did_not_click,
2731611256,did_not_click,
5895862434,clicked,
46160095,clicked,
46156559,clicked,
1875242826,clicked,
6170802144,clicked,
2260072982,clicked,
45840830,did_not_click,
45946608,clicked,
1571716625,clicked,
46238291,did_not_click,
46263282,clicked,
2881755900,clicked,
45970254,did_not_click,
2260118785,clicked,
3017208796,did_not_click,
46176625,clicked,
46134624,did_not_click,
45950767,clicked,
5322849645,did_not_click,
5322849645,did_not_click,
46209540,did_not_click,
1875460471,did_not_click,
1875460471,did_not_click,
3080597803,did_not_click,
3080597803,clicked,bought_car
46076305,did_not_click,
43082750,clicked,
42984342,did_not_click,
46074393,did_not_click,
1875334167,did_not_click,
46189506,clicked,bought_car
45947431,did_not_click,
45947431,did_not_click,
46069694,did_not_click,
46037878,clicked,bought_car
46037878,did_not_click,
46037878,did_not_click,
45907397,did_not_click,
45925192,did_not_click,
42524305,clicked,
383845452,clicked,
50176108,clicked,
1379882782,clicked,
2571672319,clicked,
46005363,did_not_click,
48540688,clicked,
46647961,clicked,
2568004711,did_not_click,
3016993816,clicked,
46220650,clicked,
47726648,clicked,
46232298,did_not_click,
46232298,did_not_click,
45871963,did_not_click,
46064467,clicked,
6185904067,clicked,
4669249514,did_not_click,
50146221,clicked,
46032183,did_not_click,
46036607,did_not_click,
1379888897,clicked,
1572006330,did_not_click,
1571897179,clicked,
46081907,did_not_click,
1875014167,did_not_click,
3396491052,did_not_click,
3396491052,did_not_click,
3396491052,clicked,bought_car
6179680433,clicked,
43118656,clicked,
50128226,clicked,
50128226,clicked,
1875267973,clicked,
3397454910,clicked,
49924309,did_not_click,
45899619,clicked,
486739760,clicked,
50114659,clicked,
46083305,clicked,
48121828,clicked,
50098905,did_not_click,
2731529624,clicked,
46070165,clicked,
47664367,did_not_click,
486741967,did_not_click,
6183664931,clicked,
1875416884,clicked,
1875272751,clicked,
46150569,clicked,
2259468192,did_not_click,
48537663,clicked,
45819394,did_not_click,
46139321,clicked,
2260364020,clicked,
46514910,clicked,
45815022,did_not_click,
46111904,did_not_click,
3396919970,clicked,
1195493527,clicked,
50148297,clicked,
46152862,did_not_click,
50087169,did_not_click,
2259718476,did_not_click,
50106866,did_not_click,
50157855,did_not_click,
46024544,clicked,
46244587,did_not_click,
6179675461,clicked,
1875462346,did_not_click,bought_car
46105059,did_not_click,
46105059,did_not_click,bought_car
1875212510,clicked,
2731513858,clicked,
1574967554,did_not_click,
45990674,clicked,
50106871,did_not_click,
50106871,did_not_click,
48525157,did_not_click,
383223516,clicked,
46107766,did_not_click,
1195656339,clicked,
49832698,clicked,
42981159,clicked,
46243851,clicked,
6203417286,clicked,
1572954949,clicked,
47730296,did_not_click,
46162579,clicked,
46114857,clicked,
4668859516,clicked,
3017042131,clicked,
1875469796,did_not_click,bought_car
1875469796,did_not_click,bought_car
2260976873,clicked,
45927479,did_not_click,
45793596,clicked,
1379844643,did_not_click,
1875023458,clicked,
2259256513,did_not_click,
2889470372,clicked,
48509743,did_not_click,
45948313,clicked,
3929557984,clicked,
45872783,clicked,
2890941903,clicked,
46064043,clicked,
46064043,did_not_click,
6204582012,did_not_click,
46068110,clicked,
46082365,did_not_click,
2260291036,did_not_click,
46002551,did_not_click,
46229547,clicked,
46657050,clicked,
48567950,clicked,
1571779186,clicked,
1875440121,clicked,
486740565,did_not_click,
49869200,clicked,
2880696012,did_not_click,
50102082,clicked,
4043714017,clicked,
4043714017,clicked,
46161438,did_not_click,
43095705,clicked,
3017207119,clicked,
2258980591,clicked,
50090980,did_not_click,
1874919401,did_not_click,
486740462,did_not_click,
47726956,clicked,
45879322,clicked,bought_car
49822235,did_not_click,
46038890,clicked,
50088977,did_not_click,
1569633378,clicked,
46112945,clicked,
3017151166,clicked,
2260414022,clicked,
45889690,clicked,
46020091,clicked,
2260388088,clicked,
2260388088,did_not_click,
4669745068,did_not_click,
2572450072,did_not_click,
49907931,clicked,
1571982635,did_not_click,
1571861458,clicked,
46030427,clicked,
46030427,did_not_click,
50123346,did_not_click,
1195655328,clicked,
1379843886,clicked,
50199391,did_not_click,
50199391,did_not_click,
1571989340,clicked,
1571989340,clicked,
2260168588,clicked,
46176897,did_not_click,
46176897,did_not_click,
45908805,clicked,
45793278,did_not_click,
1574509381,did_not_click,
50195917,clicked,
45847887,clicked,
50121891,clicked,
42560598,clicked,
3081168529,clicked,
46132306,clicked,
1572005131,clicked,
46220425,clicked,
46220425,clicked,
1571869279,did_not_click,
2881201985,clicked,
486737540,clicked,
46218621,did_not_click,
5070282883,clicked,
5070282883,did_not_click,
3396416322,clicked,
1195493761,clicked,
44833634,clicked,
50137225,clicked,
50137225,did_not_click,
1195650625,clicked,
43138399,clicked,
46115530,did_not_click,
2731589593,clicked,
45977582,did_not_click,
46383661,did_not_click,
45891969,clicked,
1572011747,clicked,
1574508101,did_not_click,
4669178559,did_not_click,
4669178559,did_not_click,
4669178559,did_not_click,
1722269905,clicked,
2731533281,clicked,
45801893,clicked,
1571869141,did_not_click,
1571869141,did_not_click,
1571869141,did_not_click,
1571869141,clicked,
1571869141,clicked,
47726779,clicked,
47646195,did_not_click,
50191639,clicked,
50191639,did_not_click,
1874920055,clicked,
47715576,clicked,
486737791,clicked,
46229109,did_not_click,bought_car
46229109,did_not_click,
46229109,did_not_click,
46229109,did_not_click,
46229109,did_not_click,bought_car
46229109,did_not_click,bought_car
46131040,did_not_click,
46131040,did_not_click,
50144746,did_not_click,bought_car
50144746,did_not_click,
50144746,clicked,bought_car
50126148,clicked,
3017148416,clicked,
6177749386,clicked,
6185747648,clicked,
42514879,clicked,
6173533886,clicked,
5895852522,clicked,
6172906993,clicked,
486823778,did_not_click,
43079149,clicked,
1874993590,clicked,
46237022,clicked,
1195505145,did_not_click,
6206316650,did_not_click,
46178372,clicked,
46161259,did_not_click,
6175985377,did_not_click,
2731545565,clicked,
46254591,clicked,
46254591,clicked,
2731640627,did_not_click,
47614661,clicked,
47714397,clicked,
1571915800,did_not_click,
43092059,clicked,
46110099,did_not_click,
45886440,clicked,
50190110,did_not_click,
6183927584,clicked,
6170666249,clicked,
2882076463,did_not_click,
45868436,clicked,
45868436,did_not_click,
3536232889,clicked,
42487646,clicked,
3396723483,clicked,
1875460444,did_not_click,
46041965,clicked,
46041965,clicked,
46041965,did_not_click,
46041965,did_not_click,
2731588257,did_not_click,
45845961,did_not_click,
5322132883,did_not_click,
5322132883,clicked,
6203252228,clicked,
46031523,clicked,
46031411,did_not_click,
46031411,did_not_click,
46031411,clicked,
2731595464,clicked,
5322996477,clicked,
2881561217,did_not_click,
48516352,did_not_click,
46199415,clicked,
6176001181,did_not_click,
46247277,did_not_click,
6184153100,did_not_click,
48510180,clicked,
50132096,did_not_click,
50132096,did_not_click,
486824929,did_not_click,
486824929,clicked,
486824929,did_not_click,
486824929,clicked,
486824929,did_not_click,
50152662,did_not_click,
46197070,did_not_click,
46035561,clicked,
6184987806,did_not_click,
3538064511,did_not_click,
46031988,clicked,bought_car
46031988,did_not_click,
46031988,did_not_click,
46031988,did_not_click,
46031988,did_not_click,
3081411146,did_not_click,
1571861379,clicked,
1571861379,clicked,
45871442,clicked,
2261305184,did_not_click,
46057427,clicked,
4042934454,clicked,
1574556328,clicked,
46031877,did_not_click,
46031877,clicked,
46087580,did_not_click,
46172239,did_not_click,
2261197915,clicked,
4042593150,did_not_click,
1874963643,clicked,
43108460,did_not_click,
46144400,did_not_click,
3079140811,clicked,
1570256303,clicked,
50138006,did_not_click,
50138006,did_not_click,
42695522,did_not_click,
50156063,clicked,
1195390589,clicked,
45876627,did_not_click,
1195652932,clicked,
50119718,did_not_click,
50119718,did_not_click,bought_car
45987506,clicked,
46241004,clicked,
50191484,did_not_click,
6173122016,clicked,
46004722,did_not_click,
46004722,clicked,
45987213,clicked,
6174705396,clicked,
50106079,did_not_click,
50149788,clicked,
50149788,clicked,
50149788,clicked,
45856653,clicked,
46057045,clicked,
46024097,clicked,
46024097,did_not_click,
40612451,did_not_click,
3079734855,did_not_click,
46191732,did_not_click,
1571818760,did_not_click,
50196298,clicked,
1379886497,did_not_click,
49845579,did_not_click,
46153045,clicked,
49822522,did_not_click,
6179702286,did_not_click,
46022777,did_not_click,
4669475491,did_not_click,
46239214,did_not_click,
2888139605,clicked,
2883787725,did_not_click,
45897220,clicked,
50159390,clicked,
46023572,did_not_click,
4669709157,did_not_click,
4669709157,did_not_click,
4669709157,did_not_click,
46040167,did_not_click,
1571934920,clicked,
4669579987,clicked,
2886511939,did_not_click,
1875329090,clicked,
45815535,clicked,
48512808,did_not_click,
48555251,clicked,
45972059,did_not_click,
2731514864,clicked,
4669340278,clicked,
46190372,clicked,
6203147805,did_not_click,
49849431,did_not_click,
6179677493,did_not_click,
50093931,did_not_click,
6174365712,did_not_click,
1571831162,did_not_click,
47742123,did_not_click,
1569706134,did_not_click,
45888027,did_not_click,
2731541972,did_not_click,
47633344,clicked,
45790546,clicked,
6185782555,did_not_click,
6185782555,clicked,
6185782555,did_not_click,
45954552,did_not_click,
1574543433,did_not_click,
4605809532,clicked,
1569989623,did_not_click,
2574635655,did_not_click,
50103794,clicked,
45941565,did_not_click,
1574512926,did_not_click,
1574512926,clicked,bought_car
45866480,clicked,
45826113,clicked,
50188106,clicked,
50202344,clicked,
42637375,clicked,
2892413450,did_not_click,
45971225,clicked,
45971225,did_not_click,
45971225,did_not_click,
45971225,clicked,
45971225,clicked,
3536383668,clicked,
486823720,clicked,
486823720,did_not_click,
1875045883,clicked,
46167634,did_not_click,
3929611835,did_not_click,
3929611835,did_not_click,
2261198670,clicked,
2259200967,clicked,
1195490731,did_not_click,
1875445147,clicked,
5070292389,clicked,
2887197195,did_not_click,
3017209564,clicked,
46034849,did_not_click,
46034849,did_not_click,
46030475,clicked,
46141455,clicked,
1571962415,did_not_click,
2880714047,did_not_click,
42659716,clicked,
45797538,did_not_click,
5895848862,clicked,
46027804,did_not_click,
45858491,clicked,
46247996,clicked,
46347868,did_not_click,
1572228771,did_not_click,
3017198493,did_not_click,
46164448,clicked,
46164448,clicked,
46164448,clicked,
2731660399,did_not_click,bought_car
2731660399,did_not_click,
46186200,did_not_click,
46110121,did_not_click,
1572029166,clicked,
6175966276,did_not_click,
1195368015,clicked,
2882118567,did_not_click,
2882118567,clicked,
1574376825,did_not_click,
50171440,clicked,
1571785087,did_not_click,
50193592,clicked,
1195489878,clicked,
6172314650,did_not_click,
46162395,clicked,
43096591,clicked,
5070259069,clicked,
5321932960,did_not_click,
42558182,did_not_click,
46010085,clicked,
45924546,clicked,
1875411368,clicked,
42630384,did_not_click,
48518501,clicked,
47772725,clicked,
1571864238,did_not_click,
1571864238,clicked,
1874933755,did_not_click,
6184971171,clicked,
50174257,did_not_click,
50174257,clicked,
48525175,did_not_click,
1722626178,clicked,
3536905632,did_not_click,
3017050739,clicked,bought_car
45826118,did_not_click,
45946496,clicked,
1574851211,did_not_click,
1574851211,did_not_click,
46036010,clicked,
227656152,did_not_click,
46025235,did_not_click,
50141586,did_not_click,
50093087,did_not_click,
1195497975,did_not_click,
4669627811,clicked,
46252531,clicked,
2261210420,did_not_click,
46173644,clicked,
45879260,did_not_click,
43017511,clicked,
5895842679,clicked,
6204534622,clicked,
6174389270,did_not_click,
46247271,did_not_click,
46235809,clicked,
2259242347,did_not_click,
6184148989,did_not_click,
46185200,did_not_click,
46237233,clicked,
46064629,clicked,
46064629,did_not_click,
45869236,did_not_click,
2577960644,did_not_click,bought_car
2260708832,clicked,
1874990839,did_not_click,
3081027241,clicked,
46225214,clicked,
46225214,clicked,
46177411,did_not_click,
1379887075,clicked,
50189887,clicked,
42680075,did_not_click,
50162182,clicked,
46203938,did_not_click,
46203938,clicked,
48345170,clicked,
2260556100,clicked,
1875238110,clicked,
46030152,clicked,bought_car
46030152,clicked,
46030152,did_not_click,
46030152,did_not_click,
47634383,clicked,
47689094,clicked,
2885829191,did_not_click,
50108827,did_not_click,
50108827,did_not_click,
45885523,did_not_click,
46129439,clicked,
46129439,clicked,
46129439,clicked,
46189083,clicked,
17017208,did_not_click,
1875467760,did_not_click,
50107534,did_not_click,bought_car
43108658,did_not_click,
46028904,clicked,
2886587052,did_not_click,
2886587052,did_not_click,
2886587052,did_not_click,
2886587052,clicked,bought_car
2886587052,did_not_click,
48537691,clicked,
1875414133,clicked,
46179701,clicked,
48518374,did_not_click,
46143732,did_not_click,
45912163,did_not_click,
47688967,clicked,
1379900106,did_not_click,
3080865332,did_not_click,
5070252248,did_not_click,
46230099,clicked,
46057659,did_not_click,bought_car
6206312797,clicked,
50152302,clicked,
1379847321,clicked,
50165750,clicked,
1571965758,did_not_click,
45964103,did_not_click,
1574502395,did_not_click,
43084523,clicked,
45824941,did_not_click,
6179690166,clicked,
1552795585,clicked,
46126142,did_not_click,
45820220,did_not_click,
1195504510,did_not_click,
42538611,clicked,
1379885220,clicked,
1379885220,did_not_click,
3929567513,clicked,
6185458857,clicked,
6185458857,clicked,
3929613399,did_not_click,
3929613399,clicked,
46020463,clicked,
3079762362,did_not_click,
3079762362,clicked,
3079762362,clicked,
46018606,did_not_click,
47763307,clicked,
48676786,clicked,
1875290731,clicked,
45845012,did_not_click,
49903386,clicked,
486789238,did_not_click,
1195388639,clicked,
46034855,did_not_click,bought_car
1195408223,clicked,
2880977782,clicked,
46326763,did_not_click,
46326763,clicked,
3536982705,clicked,
2260374116,clicked,
50118252,clicked,
50118252,clicked,bought_car
50118252,did_not_click,
46057903,did_not_click,
2260094131,did_not_click,
46668056,clicked,
46066675,clicked,
1571959976,did_not_click,
1571959976,clicked,
45975754,did_not_click,
4041009891,did_not_click,
6173185238,did_not_click,
6173185238,did_not_click,
385349446,clicked,
43063900,did_not_click,
42945680,clicked,
1874907895,did_not_click,
1874907895,clicked,
46042320,did_not_click,
6206355475,did_not_click,
46084063,clicked,
4669216266,did_not_click,
46023489,clicked,
1195506077,did_not_click,
50136547,did_not_click,
46049028,clicked,
46638313,did_not_click,
6202790454,clicked,
3536770950,clicked,
46054809,clicked,
1574555808,did_not_click,bought_car
50126450,did_not_click,
2731596343,clicked,
1875008086,did_not_click,
45851990,clicked,
46013711,clicked,
2731640679,clicked,
45784429,did_not_click,
1570029167,clicked,
47664270,did_not_click,
49948600,clicked,
46028656,did_not_click,
4037339364,clicked,
1572124334,did_not_click,
1195496549,clicked,
42483634,did_not_click,
49922096,clicked,
47714159,clicked,
46022656,clicked,
1195494616,clicked,
42519938,clicked,
45891848,clicked,
1574525461,did_not_click,
1574525461,did_not_click,
1875363894,did_not_click,
46029526,clicked,
2259819427,clicked,
1572222005,clicked,
46032955,clicked,
46032955,clicked,
45946086,clicked,
2731626237,clicked,
46222238,did_not_click,
46222238,clicked,
46222238,did_not_click,
46260522,clicked,
78630288,clicked,
50102594,did_not_click,
50102594,clicked,
46234361,clicked,
486735470,did_not_click,
49921619,clicked,
6172282472,clicked,
6173177613,clicked,
1875461240,clicked,
47664603,did_not_click,
1875253870,clicked,
46064167,did_not_click,
46074246,did_not_click,
45921417,did_not_click,
5322782121,clicked,
1571745643,clicked,
45921508,clicked,
43008682,clicked,
6169784521,did_not_click,
50108329,did_not_click,
50131279,did_not_click,
45986068,did_not_click,
46181955,clicked,
2564096026,did_not_click,
1379967602,clicked,
6184713618,did_not_click,
45896305,did_not_click,
45896305,did_not_click,
50126944,did_not_click,
46201604,did_not_click,
46201604,did_not_click,
46201604,did_not_click,
46201604,clicked,
46201604,did_not_click,
2259067998,did_not_click,
50118459,did_not_click,
50118459,clicked,
50118459,clicked,
43118638,clicked,
2260527410,clicked,
2566960762,clicked,
1379968355,did_not_click,
1379968355,did_not_click,
50150898,clicked,
46249793,did_not_click,
3538638033,clicked,
42615937,did_not_click,
2260987252,did_not_click,
46035140,clicked,
50097443,did_not_click,
50097443,did_not_click,
45926243,did_not_click,
6185928305,clicked,
2260900575,clicked,
2260900575,clicked,
1571853015,did_not_click,
1874911163,did_not_click,bought_car
46078653,clicked,
46076562,clicked,
486679951,did_not_click,
1574498677,clicked,
1574498677,did_not_click,
45833626,did_not_click,
1874990951,did_not_click,
46108704,clicked,
48457840,clicked,
46061498,did_not_click,
46061498,did_not_click,
46061498,clicked,
45797405,did_not_click,
48517361,did_not_click,
42549115,did_not_click,
46024439,did_not_click,
2891460378,did_not_click,
1571982951,clicked,
1574532261,did_not_click,
6171510443,did_not_click,
2260050374,did_not_click,
1875009985,clicked,
2260955433,clicked,
2260955433,did_not_click,
2260955433,did_not_click,
2260955433,clicked,
2260955433,clicked,
42630318,clicked,
46012244,clicked,
46231368,clicked,
2260714771,did_not_click,
46037138,did_not_click,
46037138,did_not_click,
46037138,clicked,
46037138,did_not_click,
486692276,did_not_click,
46032206,clicked,
46137614,did_not_click,
50111606,clicked,
50111606,clicked,
45837541,did_not_click,
46213199,did_not_click,
46213199,clicked,
50138926,clicked,
46054911,clicked,
1571758988,clicked,
46166820,clicked,
45836664,clicked,
50106158,clicked,
50115690,clicked,
46517743,clicked,
5070261389,did_not_click,
47751703,clicked,
6206333494,clicked,
45921676,clicked,
46081565,did_not_click,
50083687,clicked,
50083687,did_not_click,
1571972130,did_not_click,
1571972130,did_not_click,
1571972130,clicked,
1571972130,did_not_click,
2261104157,did_not_click,
5070232556,clicked,
5070232556,clicked,
2891047144,clicked,
4669627816,did_not_click,
50089052,did_not_click,
2889920188,did_not_click,
4040569293,did_not_click,
46095278,clicked,
6175994037,clicked,
1875394445,clicked,
45226693,clicked,
50177714,clicked,
50094809,did_not_click,
45875488,did_not_click,
46003724,clicked,
2731559926,clicked,
1571788550,did_not_click,
45791912,clicked,
2259130426,clicked,
3537519587,did_not_click,
50166556,clicked,
50208241,did_not_click,
2731534464,did_not_click,
46195463,did_not_click,
46076217,did_not_click,
3929611843,clicked,
3929611843,did_not_click,
3017223595,did_not_click,
2259153227,did_not_click,
2259153227,clicked,
46220830,clicked,
1571812126,clicked,
46036981,did_not_click,
45865742,clicked,
1574404389,did_not_click,
2260375930,did_not_click,
50095630,clicked,
50123697,did_not_click,
6184478845,clicked,
46028459,clicked,
46028459,did_not_click,
46028459,clicked,
2887481179,did_not_click,
6206343017,did_not_click,
46241477,did_not_click,
5895845817,did_not_click,
50146184,did_not_click,
50146184,clicked,
50146184,clicked,
42617782,did_not_click,
50144376,clicked,
45898102,clicked,
43102104,clicked,
46247783,did_not_click,
50123687,clicked,
2731568467,did_not_click,
42581841,clicked,
50088402,clicked,bought_car
45813048,clicked,
46061385,did_not_click,
46223458,did_not_click,
43128058,clicked,
2259346361,clicked,
45948747,clicked,
46031727,did_not_click,
46031727,did_not_click,
46031727,did_not_click,
46031727,clicked,bought_car
46031727,did_not_click,
46031727,did_not_click,
4669102183,clicked,
1379843156,did_not_click,
1574510813,did_not_click,
1571811400,clicked,
43070490,clicked,
486738233,did_not_click,
4669410850,clicked,
50111621,did_not_click,
48085635,clicked,
44921734,did_not_click,
45939085,did_not_click,
486751183,clicked,
46028610,clicked,
46028610,did_not_click,
1875432637,clicked,
6171488617,did_not_click,
6206293153,clicked,
1195403231,did_not_click,
6184528593,clicked,
6184528593,did_not_click,
2258999452,did_not_click,
50114586,clicked,
45800750,clicked,
1875337502,clicked,
2260282602,clicked,
46033708,did_not_click,
46033708,clicked,
46033708,did_not_click,
46033708,did_not_click,
45875549,did_not_click,
4043280103,clicked,
48543116,did_not_click,
1718321049,clicked,
46262262,clicked,
45803440,clicked,
1195504571,clicked,
50143411,did_not_click,
50143411,did_not_click,
45987351,did_not_click,
45987351,did_not_click,
45987351,clicked,
4669329850,clicked,
50111191,did_not_click,
3396997615,did_not_click,
3396997615,did_not_click,bought_car
3396997615,did_not_click,bought_car
4669722139,clicked,
5323256258,did_not_click,bought_car
50100189,did_not_click,
45874722,did_not_click,
50084491,did_not_click,
46034459,clicked,bought_car
46157947,did_not_click,
49894623,clicked,
4669524545,clicked,
50125381,did_not_click,
1195489876,clicked,
1195489466,clicked,
46025582,did_not_click,
45862401,clicked,
50180459,did_not_click,bought_car
3537595631,clicked,
3537595631,clicked,
50216664,clicked,
50216664,did_not_click,
42615359,clicked,
47645920,clicked,
46001529,did_not_click,
45901479,clicked,
46036769,did_not_click,
46031974,did_not_click,
46031974,did_not_click,
46031974,clicked,
46031974,clicked,
46031974,did_not_click,
46031974,clicked,
46031974,did_not_click,
45968628,did_not_click,
2891387915,did_not_click,
6185099251,clicked,
46037792,did_not_click,
45840365,clicked,
42986338,did_not_click,
45796882,did_not_click,
6179663201,did_not_click,
46222463,did_not_click,
50137157,did_not_click,
45940768,clicked,
46034976,did_not_click,
46506648,did_not_click,
46506648,did_not_click,
50102844,did_not_click,
48566342,clicked,
